"X","Y","Owner","Terrain","Bonus"
"52","65","6","K"," "
"52","70","?","D"," "
"52","71","?","B"," "
"52","72","?","B"," "
"52","73"," ","*"," "
"52","74"," ","."," "
"52","75"," ","."," "
"52","76"," ","."," "
"52","77"," ","."," "
"52","78"," ","."," "
"52","79"," ","."," "
"52","80"," ","."," "
"52","81"," ","."," "
"52","82"," ","."," "
"52","83"," ","."," "
"52","84"," ","."," "
"52","85"," ","."," "
"52","86"," ","."," "
"52","87"," ","."," "
"52","88"," ","."," "
"52","89"," ","."," "
"52","90"," ","."," "
"52","91"," ","."," "
"52","92"," ","."," "
"52","93"," ","."," "
"52","94"," ","."," "
"52","95"," ","."," "
"52","96"," ","."," "
"52","97"," ","."," "
"52","98"," ","."," "
"52","99"," ","."," "
"53","1","s","W"," "
"53","2","s","T"," "
"53","3"," ","*"," "
"53","4","s","B"," "
"53","5"," ","*"," "
"53","6"," ","."," "
"53","7"," ","."," "
"53","8"," ","*"," "
"53","9","R","B"," "
"53","10","R","B"," "
"53","11","R","W"," "
"53","12"," ","*"," "
"53","13"," ","*"," "
"53","14"," ","*"," "
"53","15","W","B"," "
"53","16","W","S"," "
"53","17","W","W"," "
"53","18","W","W"," "
"53","19","W","S"," "
"53","20","W","S"," "
"53","21","W","W"," "
"53","22","W","H"," "
"53","23","W","H"," "
"53","24","W","H"," "
"53","25","W","G"," "
"53","26","W","W"," "
"53","27","W","W"," "
"53","28","a","W"," "
"53","29","a","H"," "
"53","30","a","H"," "
"53","31","a","W"," "
"53","32","a","W"," "
"53","33","a","W"," "
"53","34","a","B"," "
"53","35","T","H"," "
"53","36","T","G"," "
"53","37","T","H"," "
"53","38","T","H"," "
"53","39","T","B"," "
"53","40","T","B"," "
"53","41","T","H"," "
"53","42"," ","*"," "
"53","43"," ","."," "
"53","44"," ","*"," "
"53","45","T","H"," "
"53","46","T","H"," "
"53","47"," ","+"," "
"53","48","T","H"," "
"53","49"," ","+"," "
"53","50"," ","*"," "
"53","51","t","B"," "
"53","52"," ","*"," "
"53","53"," ","."," "
"53","54"," ","."," "
"53","55"," ","."," "
"53","56"," ","."," "
"53","57"," ","."," "
"53","58"," ","."," "
"53","59"," ","*"," "
"53","60","6","K"," "
"53","61","6","B"," "
"53","62","6","K"," "
"53","63","6","K"," "
"53","64","6","D"," "
"53","65","6","D"," "
"53","70","?","D"," "
"53","71","?","D"," "
"53","72","?","H"," "
"53","73"," ","*"," "
"53","74"," ","."," "
"53","75"," ","."," "
"53","76"," ","."," "
"53","77"," ","."," "
"53","78"," ","."," "
"53","79"," ","."," "
"53","80"," ","."," "
"53","81"," ","."," "
"53","82"," ","."," "
"53","83"," ","."," "
"53","84"," ","."," "
"53","85"," ","."," "
"53","86"," ","."," "
"53","87"," ","."," "
"53","88"," ","."," "
"53","89"," ","."," "
"53","90"," ","."," "
"53","91"," ","."," "
"53","92"," ","."," "
"53","93"," ","."," "
"53","94"," ","."," "
"53","95"," ","."," "
"53","96"," ","."," "
"53","97"," ","."," "
"53","98"," ","."," "
"53","99"," ","."," "
"54","1","s","G"," "
"54","2","s","W"," "
"54","3","s","T"," "
"54","4","s","W"," "
"54","5"," ","*"," "
"54","6"," ","."," "
"54","7"," ","."," "
"54","8"," ","*"," "
"54","9","R","W"," "
"54","10","R","B"," "
"54","11","R","W"," "
"54","12","R","H"," "
"54","13","R","H"," "
"54","14","w","H"," "
"54","15","w","B"," "
"54","16","W","W"," "
"54","17","W","B"," "
"54","18","W","H"," "
"54","19","W","H"," "
"54","20","W","H"," "
"54","21","W","S"," "
"54","22","W","W"," "
"54","23","W","W"," "
"54","24","W","Q"," "
"54","25","W","G"," "
"54","26","W","W"," "
"54","27","a","W"," "
"54","28","a","H"," "
"54","29","a","H"," "
"54","30","a","W"," "
"54","31","a","H"," "
"54","32","a","H"," "
"54","33","a","B"," "
"54","34","T","B"," "
"54","35","a","H"," "
"54","36","T","H"," "
"54","37","T","W"," "
"54","38","T","W"," "
"54","39","T","B"," "
"54","40","T","H"," "
"54","41","T","H"," "
"54","42"," ","*"," "
"54","43"," ","."," "
"54","44"," ","."," "
"54","45"," ","*"," "
"54","46"," ","+"," "
"54","47"," ","."," "
"54","48"," ","*"," "
"54","49"," ","."," "
"54","50"," ","*"," "
"54","51","t","H"," "
"54","52","t","B"," "
"54","53"," ","*"," "
"54","54"," ","."," "
"54","55"," ","."," "
"54","56"," ","."," "
"54","57"," ","."," "
"54","58"," ","."," "
"54","59"," ","*"," "
"54","60","6","B"," "
"54","61","6","K"," "
"54","62","6","K"," "
"54","63","6","K"," "
"54","64","6","K"," "
"54","65","6","S"," "
"54","70","?","D"," "
"54","71","?","H"," "
"54","72","?","B"," "
"54","73","?","B"," "
"54","74"," ","*"," "
"54","75"," ","."," "
"54","76"," ","."," "
"54","77"," ","."," "
"54","78"," ","."," "
"54","79"," ","."," "
"54","80"," ","."," "
"54","81"," ","."," "
"54","82"," ","."," "
"54","83"," ","."," "
"54","84"," ","."," "
"54","85"," ","."," "
"54","86"," ","."," "
"54","87","?","B"," "
"54","88"," ","."," "
"54","89"," ","."," "
"54","90"," ","."," "
"54","91"," ","."," "
"54","92"," ","."," "
"54","93"," ","."," "
"54","94"," ","."," "
"54","95"," ","."," "
"54","96"," ","."," "
"54","97"," ","."," "
"54","98"," ","."," "
"54","99"," ","."," "
"55","1"," ","."," "
"55","2","s","S"," "
"55","3","s","W"," "
"55","4","s","H"," "
"55","5"," ","*"," "
"55","6"," ","."," "
"55","7"," ","*"," "
"55","8","R","B"," "
"55","9","R","S"," "
"55","10","R","Q"," "
"55","11","R","W"," "
"55","12","R","W"," "
"55","13","R","B"," "
"55","14","w","B"," "
"55","15","w","W"," "
"55","16","w","B"," "
"55","17","w","B"," "
"55","18","W","H"," "
"55","19","W","H"," "
"55","20","W","H","g"
"55","21","W","B"," "
"55","22","W","Q"," "
"55","23","W","Q"," "
"55","24","W","Q"," "
"55","25","W","S"," "
"55","26","W","Q"," "
"55","27","a","W"," "
"55","28","a","H"," "
"55","29","a","H"," "
"55","30","a","W"," "
"55","31","a","H"," "
"55","32","T","B"," "
"55","33","T","B"," "
"55","34","T","B"," "
"55","35","T","H"," "
"55","36","T","G"," "
"55","37","T","B","n"
"55","38","T","B","n"
"55","39","T","B"," "
"55","40","T","B"," "
"55","41","T","H"," "
"55","42"," ","*"," "
"55","43"," ","."," "
"55","44"," ","."," "
"55","45"," ","*"," "
"55","46","t","H"," "
"55","47"," ","*"," "
"55","48"," ","."," "
"55","49"," ","."," "
"55","50"," ","*"," "
"55","51","t","G"," "
"55","52","t","H"," "
"55","53"," ","*"," "
"55","54"," ","."," "
"55","55"," ","."," "
"55","56"," ","."," "
"55","57"," ","."," "
"55","58"," ","."," "
"55","59"," ","*"," "
"55","60","6","B"," "
"55","61","6","K"," "
"55","62","5","K"," "
"55","63","6","K"," "
"55","64","6","S"," "
"55","65","6","S"," "
"55","70","?","H"," "
"55","71","?","W"," "
"55","72","?","B"," "
"55","73","?","S"," "
"55","74","?","B","n"
"55","75"," ","*"," "
"55","76"," ","*"," "
"55","77"," ","*"," "
"55","78"," ","*"," "
"55","79"," ","*"," "
"55","80"," ","."," "
"55","81"," ","."," "
"55","82"," ","."," "
"55","83"," ","."," "
"55","84"," ","."," "
"55","85"," ","."," "
"55","86"," ","."," "
"55","87"," ","."," "
"55","88"," ","."," "
"55","89"," ","."," "
"55","90"," ","."," "
"55","91","?","B","w"
"55","92"," ","."," "
"55","93"," ","."," "
"55","94"," ","."," "
"55","95"," ","."," "
"55","96"," ","."," "
"55","97"," ","."," "
"55","98"," ","."," "
"55","99"," ","."," "
"56","1","s","H"," "
"56","2","s","W"," "
"56","3","R","B"," "
"56","4","R","T"," "
"56","5"," ","*"," "
"56","6"," ","*"," "
"56","7","R","T"," "
"56","8","R","T"," "
"56","9","R","B"," "
"56","10"," ","."," "
"56","11"," ","."," "
"56","12","R","H"," "
"56","13","R","B"," "
"56","14","R","B"," "
"56","15","w","B"," "
"56","16","w","W"," "
"56","17","w","B"," "
"56","18","w","B","n"
"56","19","w","B"," "
"56","20","w","H"," "
"56","21","W","W"," "
"56","22","W","B"," "
"56","23","W","Q"," "
"56","24","W","W"," "
"56","25","W","W"," "
"56","26","W","B"," "
"56","27","a","H"," "
"56","28","r","H"," "
"56","29","r","W"," "
"56","30","T","W"," "
"56","31","T","H"," "
"56","32","T","B"," "
"56","33","T","B"," "
"56","34","T","B"," "
"56","35","T","B"," "
"56","36","T","H"," "
"56","37","T","H"," "
"56","38","T","H"," "
"56","39","T","B"," "
"56","40","T","H"," "
"56","41","T","B"," "
"56","42","T","B"," "
"56","43"," ","+"," "
"56","44"," ","+"," "
"56","45","t","H"," "
"56","46"," ","+"," "
"56","47"," ","."," "
"56","48"," ","*"," "
"56","49"," ","."," "
"56","50"," ","*"," "
"56","51","t","G"," "
"56","52"," ","*"," "
"56","53"," ","."," "
"56","54"," ","."," "
"56","55"," ","."," "
"56","56"," ","."," "
"56","57"," ","."," "
"56","58"," ","."," "
"56","59"," ","*"," "
"56","60","6","B"," "
"56","61","6","K"," "
"56","62","5","B"," "
"56","63","5","D"," "
"56","64","6","D"," "
"56","65","6","S"," "
"56","70","?","H","e"
"56","71","?","H"," "
"56","72","?","S"," "
"56","73","?","S"," "
"56","74","?","B","n"
"56","75","?","B","n"
"56","76","?","B"," "
"56","77","?","B"," "
"56","78","?","B"," "
"56","79","?","B"," "
"56","80"," ","*"," "
"56","81"," ","*"," "
"56","82"," ","*"," "
"56","83"," ","*"," "
"56","84"," ","*"," "
"56","85"," ","*"," "
"56","86"," ","."," "
"56","87"," ","."," "
"56","88"," ","."," "
"56","89"," ","."," "
"56","90"," ","."," "
"56","91"," ","."," "
"56","92"," ","."," "
"56","93"," ","."," "
"56","94"," ","."," "
"56","95"," ","."," "
"56","96"," ","."," "
"56","97"," ","."," "
"56","98"," ","."," "
"56","99"," ","."," "
"57","1","s","T"," "
"57","2","s","B"," "
"57","3"," ","."," "
"57","4","R","B"," "
"57","5","R","B"," "
"57","6"," ","*"," "
"57","7","R","B"," "
"57","8","R","S"," "
"57","9","R","Q"," "
"57","10","R","Q"," "
"57","11","R","Q"," "
"57","12","R","W"," "
"57","13","R","H","v"
"57","14","R","H"," "
"57","15","R","W"," "
"57","16","w","W"," "
"57","17","w","W"," "
"57","18","w","B","n"
"57","19","w","B","n"
"57","20","w","W"," "
"57","21","w","W"," "
"57","22","w","W"," "
"57","23","w","B","w"
"57","24","W","B"," "
"57","25","W","B"," "
"57","26","W","B"," "
"57","27","r","W"," "
"57","28","r","B"," "
"57","29","r","B"," "
"57","30","r","B"," "
"57","31","r","B"," "
"57","32","T","B"," "
"57","33","T","B"," "
"57","34","T","B"," "
"57","35","T","B"," "
"57","36"," ","*"," "
"57","37"," ","*"," "
"57","38"," ","*"," "
"57","39","T","B"," "
"57","40","T","B"," "
"57","41"," ","*"," "
"57","42"," ","*"," "
"57","43","t","B"," "
"57","44","t","B"," "
"57","45"," ","*"," "
"57","46","t","H"," "
"57","47"," ","*"," "
"57","48","t","H"," "
"57","49"," ","+"," "
"57","50"," ","+"," "
"57","51","t","H"," "
"57","52"," ","*"," "
"57","53"," ","."," "
"57","54"," ","."," "
"57","55"," ","."," "
"57","56"," ","."," "
"57","57"," ","."," "
"57","58"," ","."," "
"57","59"," ","*"," "
"57","60","5","B"," "
"57","61","5","B"," "
"57","62","5","B"," "
"57","63","5","K"," "
"57","64","5","S"," "
"57","65","5","K"," "
"57","70","?","H"," "
"57","71","?","W"," "
"57","72","?","S"," "
"57","73","?","S"," "
"57","74","?","B","n"
"57","75","?","S"," "
"57","76","?","S"," "
"57","77","?","B"," "
"57","78","?","B"," "
"57","79","?","B"," "
"57","80","?","B"," "
"57","81","?","H"," "
"57","82","?","H"," "
"57","83","?","H"," "
"57","84","?","B"," "
"57","85","?","B"," "
"57","86"," ","*"," "
"57","87"," ","*"," "
"57","88"," ","*"," "
"57","89"," ","."," "
"57","90"," ","."," "
"57","91"," ","."," "
"57","92"," ","."," "
"57","93"," ","."," "
"57","94"," ","."," "
"57","95"," ","."," "
"57","96"," ","."," "
"57","97"," ","."," "
"57","98"," ","."," "
"57","99"," ","."," "
"58","1","s","W"," "
"58","2","R","B"," "
"58","3","R","W"," "
"58","4","R","S"," "
"58","5","R","B"," "
"58","6","R","B"," "
"58","7","R","B"," "
"58","8","s","S"," "
"58","9","R","W"," "
"58","10","R","Q"," "
"58","11","R","Q"," "
"58","12","R","H"," "
"58","13","w","H"," "
"58","14","R","H","v"
"58","15","R","W"," "
"58","16","R","W"," "
"58","17","w","B","n"
"58","18","w","B","n"
"58","19","w","W"," "
"58","20","w","H"," "
"58","21","w","W"," "
"58","22","w","H","w"
"58","23","w","B"," "
"58","24","w","S"," "
"58","25","w","B"," "
"58","26","w","B"," "
"58","27","r","W"," "
"58","28","r","B"," "
"58","29","r","W"," "
"58","30","r","B"," "
"58","31","r","B"," "
"58","32","r","B"," "
"58","33"," ","*"," "
"58","34"," ","*"," "
"58","35"," ","*"," "
"58","36"," ","."," "
"58","37"," ","."," "
"58","38"," ","."," "
"58","39"," ","*"," "
"58","40","T","B"," "
"58","41"," ","*"," "
"58","42","t","B"," "
"58","43","t","H","w"
"58","44","t","B"," "
"58","45","t","B","n"
"58","46","t","H"," "
"58","47","t","B","n"
"58","48"," ","*"," "
"58","49"," ","."," "
"58","50"," ","."," "
"58","51"," ","*"," "
"58","52"," ","."," "
"58","53"," ","."," "
"58","54"," ","."," "
"58","55"," ","."," "
"58","56"," ","."," "
"58","57"," ","."," "
"58","58"," ","."," "
"58","59"," ","*"," "
"58","60","5","B"," "
"58","61","5","B"," "
"58","62","5","K"," "
"58","63","5","S"," "
"58","64","5","D"," "
"58","65","5","D"," "
"58","70","?","H"," "
"58","71","?","W"," "
"58","72","?","S"," "
"58","73","?","B","n"
"58","74","?","B"," "
"58","75","?","S"," "
"58","76","?","H"," "
"58","77","?","H"," "
"58","78","?","H"," "
"58","79","?","H"," "
"58","80","?","H"," "
"58","81","?","H"," "
"58","82","?","W"," "
"58","83","?","H"," "
"58","84","?","H"," "
"58","85","?","H"," "
"58","86","?","H"," "
"58","87","?","B"," "
"58","88","?","B"," "
"58","89"," ","*"," "
"58","90"," ","."," "
"58","91"," ","."," "
"58","92"," ","."," "
"58","93"," ","."," "
"58","94"," ","."," "
"58","95"," ","."," "
"58","96"," ","."," "
"58","97"," ","."," "
"58","98"," ","."," "
"58","99"," ","."," "
"59","1"," ","."," "
"59","2","s","T"," "
"59","3","R","T"," "
"59","4","R","B"," "
"59","5"," ","."," "
"59","6","R","T"," "
"59","7","R","B"," "
"59","8","R","W"," "
"59","9","R","B"," "
"59","10","R","B"," "
"59","11","R","B"," "
"59","12","R","B"," "
"59","13","w","W"," "
"59","14","w","W"," "
"59","15","w","B","n"
"59","16","w","B","n"
"59","17","w","B","n"
"59","18","w","B","n"
"59","19","w","B"," "
"59","20","w","B"," "
"59","21","w","G","e"
"59","22","w","G"," "
"59","23","w","Q"," "
"59","24","w","S"," "
"59","25","w","S"," "
"59","26","w","B"," "
"59","27","r","B"," "
"59","28","r","B"," "
"59","29","r","B"," "
"59","30","r","B"," "
"59","31"," ","*"," "
"59","32"," ","*"," "
"59","33"," ","."," "
"59","34"," ","."," "
"59","35"," ","."," "
"59","36"," ","."," "
"59","37"," ","."," "
"59","38"," ","."," "
"59","39"," ","."," "
"59","40"," ","+"," "
"59","41","t","B"," "
"59","42","t","H"," "
"59","43","t","H"," "
"59","44","t","H"," "
"59","45","t","B","n"
"59","46","t","B","n"
"59","47","t","B","n"
"59","48"," ","*"," "
"59","49","t","H"," "
"59","50"," ","."," "
"59","51"," ","."," "
"59","52"," ","."," "
"59","53"," ","."," "
"59","54"," ","."," "
"59","55"," ","."," "
"59","56"," ","."," "
"59","57"," ","."," "
"59","58"," ","."," "
"59","59"," ","*"," "
"59","60","5","B"," "
"59","61","5","K"," "
"59","62","5","K"," "
"59","63","5","K"," "
"59","64","5","K"," "
"59","65","5","B"," "
"59","70","?","W"," "
"59","71","?","B"," "
"59","72","?","B"," "
"59","73","?","B"," "
"59","74","?","B"," "
"59","75","?","H"," "
"59","76","?","W"," "
"59","77","?","H"," "
"59","78","?","B","e"
"59","79","?","H"," "
"59","80","?","W"," "
"59","81","?","W"," "
"59","82","?","H","z"
"59","83","?","B"," "
"59","84","?","W"," "
"59","85","?","H"," "
"59","86","?","H"," "
"59","87","?","W"," "
"59","88","?","B"," "
"59","89"," ","*"," "
"59","90"," ","."," "
"59","91"," ","."," "
"59","92"," ","."," "
"59","93"," ","."," "
"59","94"," ","."," "
"59","95"," ","."," "
"59","96"," ","."," "
"59","97"," ","."," "
"59","98"," ","."," "
"59","99"," ","."," "
"60","1","1","T"," "
"60","2"," ","."," "
"60","3"," ","."," "
"60","4","R","S"," "
"60","5","R","T"," "
"60","6","R","S"," "
"60","7","R","S"," "
"60","8","R","T"," "
"60","9","R","W"," "
"60","10","R","W"," "
"60","11"," ","."," "
"60","12","R","W"," "
"60","13","w","H"," "
"60","14","w","W"," "
"60","15","R","H"," "
"60","16","w","W"," "
"60","17","w","B","n"
"60","18","w","B"," "
"60","19","w","B"," "
"60","20","w","B"," "
"60","21","w","B"," "
"60","22","w","S"," "
"60","23","w","S"," "
"60","24","w","S"," "
"60","25","w","B"," "
"60","26","r","Q"," "
"60","27","r","B"," "
"60","28","r","B"," "
"60","29","r","B"," "
"60","30"," ","*"," "
"60","31"," ","."," "
"60","32"," ","."," "
"60","33"," ","."," "
"60","34"," ","."," "
"60","35"," ","."," "
"60","36"," ","."," "
"60","37"," ","."," "
"60","38"," ","."," "
"60","39"," ","*"," "
"60","40","t","B"," "
"60","41","t","H"," "
"60","42","t","H","w"
"60","43","t","H"," "
"60","44","t","H"," "
"60","45","t","W"," "
"60","46","t","W"," "
"60","47","t","B"," "
"60","48"," ","*"," "
"60","49"," ","."," "
"60","50"," ","."," "
"60","51"," ","."," "
"60","52"," ","."," "
"60","53"," ","."," "
"60","54"," ","."," "
"60","55"," ","."," "
"60","56"," ","."," "
"60","57"," ","."," "
"60","58"," ","*"," "
"60","59","5","B","n"
"60","60","5","B","n"
"60","61","5","B"," "
"60","62","5","B"," "
"60","63","5","B"," "
"60","64","5","B"," "
"60","65","5","D"," "
"60","70","?","H"," "
"60","71","?","B"," "
"60","72","?","B"," "
"60","73","?","W"," "
"60","74","?","H"," "
"60","75","?","H"," "
"60","76","?","H"," "
"60","77","?","B"," "
"60","78","?","H"," "
"60","79","?","B"," "
"60","80","?","H"," "
"60","81","?","W"," "
"60","82","?","W"," "
"60","83","?","W"," "
"60","84","?","W"," "
"60","85","?","H"," "
"60","86","?","B"," "
"60","87","?","B"," "
"60","88"," ","*"," "
"60","89"," ","."," "
"60","90"," ","."," "
"60","91"," ","."," "
"60","92"," ","."," "
"60","93"," ","."," "
"60","94"," ","."," "
"60","95"," ","."," "
"60","96"," ","."," "
"60","97"," ","."," "
"60","98"," ","."," "
"60","99"," ","."," "
"61","1","1","S"," "
"61","2"," ","."," "
"61","3","R","S"," "
"61","4"," ","."," "
"61","5"," ","."," "
"61","6","R","S"," "
"61","7","R","S"," "
"61","8","R","T"," "
"61","9","R","W"," "
"61","10","R","S"," "
"61","11","R","W"," "
"61","12","R","W"," "
"61","13","R","H"," "
"61","14","R","W"," "
"61","15","R","H"," "
"61","16","R","W"," "
"61","17","w","B"," "
"61","18","w","B"," "
"61","19","w","B"," "
"61","20","w","B"," "
"61","21","w","B"," "
"61","22","r","S"," "
"61","23","r","S"," "
"61","24","w","S"," "
"61","25","r","Q"," "
"61","26","r","Q"," "
"61","27","r","B"," "
"61","28","r","B"," "
"61","29","r","B"," "
"61","30"," ","*"," "
"61","31"," ","."," "
"61","32"," ","."," "
"61","33"," ","."," "
"61","34"," ","."," "
"61","35"," ","."," "
"61","36"," ","."," "
"61","37"," ","."," "
"61","38"," ","."," "
"61","39"," ","*"," "
"61","40","t","B"," "
"61","41","t","H"," "
"61","42","t","H"," "
"61","43","t","H"," "
"61","44","t","H"," "
"61","45","t","W"," "
"61","46","t","W"," "
"61","47","t","B"," "
"61","48"," ","*"," "
"61","49"," ","."," "
"61","50"," ","."," "
"61","51"," ","."," "
"61","52"," ","."," "
"61","53"," ","."," "
"61","54"," ","."," "
"61","55"," ","."," "
"61","56"," ","."," "
"61","57"," ","."," "
"61","58"," ","*"," "
"61","59","5","B"," "
"61","60","5","B","n"
"61","61","5","B"," "
"61","62","5","B"," "
"61","63","5","B"," "
"61","64","5","B"," "
"61","65","5","K"," "
"61","70","?","G","g"
"61","71","?","H"," "
"61","72","?","H","g"
"61","73","?","H"," "
"61","74","?","H"," "
"61","75","?","H"," "
"61","76","?","B"," "
"61","77","?","H"," "
"61","78","?","W"," "
"61","79","?","W"," "
"61","80","?","H"," "
"61","81","?","W"," "
"61","82","?","W"," "
"61","83","?","H"," "
"61","84","?","H"," "
"61","85","?","B","w"
"61","86","?","B"," "
"61","87"," ","*"," "
"61","88"," ","."," "
"61","89","?","B"," "
"61","90","?","B"," "
"61","91"," ","."," "
"61","92"," ","."," "
"61","93"," ","."," "
"61","94"," ","."," "
"61","95"," ","."," "
"61","96"," ","."," "
"61","97"," ","."," "
"61","98"," ","."," "
"61","99"," ","."," "
"62","1","1","T"," "
"62","2"," ","."," "
"62","3"," ","."," "
"62","4"," ","."," "
"62","5"," ","."," "
"62","6"," ","."," "
"62","7","R","T"," "
"62","8","R","W"," "
"62","9","R","T"," "
"62","10","R","W"," "
"62","11","R","H"," "
"62","12","R","H"," "
"62","13"," ","."," "
"62","14","R","H"," "
"62","15","R","H"," "
"62","16","R","H"," "
"62","17","R","B"," "
"62","18","R","W"," "
"62","19","w","B"," "
"62","20","w","B"," "
"62","21","r","B"," "
"62","22","r","B"," "
"62","23","r","W"," "
"62","24","r","Q"," "
"62","25","r","H"," "
"62","26","r","B"," "
"62","27","r","B"," "
"62","28","r","B"," "
"62","29","r","B"," "
"62","30"," ","*"," "
"62","31"," ","*"," "
"62","32"," ","."," "
"62","33"," ","."," "
"62","34"," ","."," "
"62","35"," ","."," "
"62","36"," ","."," "
"62","37"," ","."," "
"62","38"," ","."," "
"62","39"," ","*"," "
"62","40","t","H"," "
"62","41","t","H"," "
"62","42","t","G"," "
"62","43","t","H","g"
"62","44","t","W"," "
"62","45","t","W"," "
"62","46","t","B"," "
"62","47","t","H"," "
"62","48","t","B"," "
"62","49"," ","*"," "
"62","50"," ","."," "
"62","51"," ","."," "
"62","52"," ","."," "
"62","53"," ","."," "
"62","54"," ","."," "
"62","55"," ","."," "
"62","56"," ","."," "
"62","57"," ","."," "
"62","58"," ","*"," "
"62","59","5","B"," "
"62","60","5","B"," "
"62","61","5","B"," "
"62","62","5","B"," "
"62","63","5","B"," "
"62","64","5","B"," "
"62","65","5","B"," "
"62","70","?","G"," "
"62","71","?","H"," "
"62","72","?","H"," "
"62","73","?","H"," "
"62","74","?","H"," "
"62","75","?","W"," "
"62","76","?","H"," "
"62","77","?","B"," "
"62","78","?","W"," "
"62","79","?","H"," "
"62","80","?","W"," "
"62","81","?","B"," "
"62","82","?","H","w"
"62","83","?","B"," "
"62","84","?","B"," "
"62","85"," ","*"," "
"62","86"," ","*"," "
"62","87"," ","."," "
"62","88","?","B"," "
"62","89","?","W"," "
"62","90","?","H","w"
"62","91"," ","."," "
"62","92"," ","."," "
"62","93"," ","."," "
"62","94"," ","."," "
"62","95"," ","."," "
"62","96"," ","."," "
"62","97"," ","."," "
"62","98"," ","."," "
"62","99"," ","."," "
"63","1","1","W"," "
"63","2","1","T"," "
"63","3","1","W"," "
"63","4","1","B"," "
"63","5","1","W"," "
"63","6","R","B"," "
"63","7","R","W"," "
"63","8","R","T"," "
"63","9","R","W"," "
"63","10","R","W"," "
"63","11","R","H"," "
"63","12","R","B"," "
"63","13","R","H"," "
"63","14","R","S"," "
"63","15","R","W"," "
"63","16","R","B"," "
"63","17","R","W"," "
"63","18","R","W"," "
"63","19","R","B"," "
"63","20","r","B"," "
"63","21","r","B"," "
"63","22","r","B"," "
"63","23","r","W"," "
"63","24","r","B"," "
"63","25","r","B"," "
"63","26","r","B"," "
"63","27","r","B"," "
"63","28","r","B"," "
"63","29"," ","*"," "
"63","30"," ","*"," "
"63","31","r","B"," "
"63","32"," ","*"," "
"63","33"," ","."," "
"63","34"," ","."," "
"63","35"," ","."," "
"63","36"," ","."," "
"63","37"," ","."," "
"63","38"," ","."," "
"63","39"," ","*"," "
"63","40","t","H"," "
"63","41","t","H"," "
"63","42","t","H"," "
"63","43","t","G"," "
"63","44","t","H"," "
"63","45","t","H"," "
"63","46","t","B"," "
"63","47","t","B"," "
"63","48"," ","*"," "
"63","49"," ","."," "
"63","50"," ","."," "
"63","51"," ","."," "
"63","52"," ","."," "
"63","53"," ","."," "
"63","54"," ","."," "
"63","55"," ","."," "
"63","56"," ","."," "
"63","57"," ","."," "
"63","58"," ","*"," "
"63","59","5","B"," "
"63","60","5","B"," "
"63","61","5","B"," "
"63","62","5","K"," "
"63","63","5","B"," "
"63","64","5","B"," "
"63","65","5","B"," "
"63","70","?","G"," "
"63","71","?","H"," "
"63","72","?","B"," "
"63","73","?","W"," "
"63","74","?","H"," "
"63","75","?","B"," "
"63","76","?","W"," "
"63","77","?","H"," "
"63","78","?","W"," "
"63","79","?","W"," "
"63","80","?","H"," "
"63","81","?","H"," "
"63","82","?","B"," "
"63","83"," ","*"," "
"63","84"," ","*"," "
"63","85"," ","."," "
"63","86"," ","."," "
"63","87"," ","."," "
"63","88"," ","."," "
"63","89"," ","."," "
"63","90"," ","."," "
"63","91"," ","."," "
"63","92"," ","."," "
"63","93"," ","."," "
"63","94"," ","."," "
"63","95"," ","."," "
"63","96"," ","."," "
"63","97"," ","."," "
"63","98"," ","."," "
"63","99"," ","."," "
"64","1","1","B"," "
"64","2","1","T"," "
"64","3","1","B"," "
"64","4","1","S"," "
"64","5","1","B"," "
"64","6","1","B"," "
"64","7","1","B"," "
"64","8","R","W"," "
"64","9","R","B"," "
"64","10","R","T"," "
"64","11","R","W"," "
"64","12","R","B"," "
"64","13","R","B"," "
"64","14","R","W"," "
"64","15","R","B"," "
"64","16","R","W"," "
"64","17","R","B"," "
"64","18","R","B"," "
"64","19","R","B"," "
"64","20","r","W"," "
"64","21","r","B"," "
"64","22","r","B"," "
"64","23","r","W"," "
"64","24","r","B"," "
"64","25","r","B"," "
"64","26","r","B"," "
"64","27","r","B"," "
"64","28","r","B"," "
"64","29","r","B"," "
"64","30","r","B"," "
"64","31","r","B"," "
"64","32","r","B"," "
"64","33"," ","*"," "
"64","34"," ","."," "
"64","35"," ","."," "
"64","36"," ","."," "
"64","37"," ","."," "
"64","38"," ","*"," "
"64","39","t","H"," "
"64","40","t","H"," "
"64","41","t","H"," "
"64","42","t","W"," "
"64","43","t","H"," "
"64","44","t","W"," "
"64","45","t","B"," "
"64","46","t","W"," "
"64","47","t","H"," "
"64","48"," ","*"," "
"64","49"," ","."," "
"64","50"," ","."," "
"64","51"," ","."," "
"64","52"," ","."," "
"64","53"," ","."," "
"64","54"," ","."," "
"64","55"," ","."," "
"64","56"," ","."," "
"64","57"," ","."," "
"64","58"," ","."," "
"64","59"," ","*"," "
"64","60","5","B"," "
"64","61","5","B"," "
"64","62"," ","."," "
"64","63"," ","."," "
"64","64"," ","."," "
"64","65","5","H"," "
"64","70","?","G"," "
"64","71","?","H"," "
"64","72","?","W"," "
"64","73","?","B"," "
"64","74","?","H"," "
"64","75","?","H"," "
"64","76","?","W"," "
"64","77","?","W"," "
"64","78","?","H"," "
"64","79","?","H"," "
"64","80","?","B","n"
"64","81","?","B"," "
"64","82"," ","*"," "
